,Field1,Chronicle_Name,Alternative_Names,Category,Comments,Recogito_Names,URI,ID,Lat,Lon,Total_Instances,Year,Value,Province.Theme,Start,End
19462,19462,Constanti(n)a (Mesopotamia),NA,NA,NA,Antiochia Arabis/Antoninopolis/Tella/Constantia/Maximianopolis,http://pleiades.stoa.org/places/874324,874324,37.229021,39.755832,6,5831,1,MESOPOTAMIA,5796,5992
19465,19465,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5831,1,EUROPA,5796,5992
19525,19525,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5831,1,PALAESTINA,5796,5992
19561,19561,Macellum/Demakelle,NA,NA,NA,Makelle,http://pleiades.stoa.org/places/629030,629030,38.6499805,35.3579655,1,5831,1,CAPPADOCIA,5796,5992
19630,19630,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5831,1,TUSCIA ET UMBRIA,5796,5992
19728,19728,Amida,NA,NA,NA,Ad Tygrem/Amida,http://pleiades.stoa.org/places/874298,874298,37.91085,40.23676,18,5832,2,NA,NA,NA
20076,20076,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5833,2,"AEGYPTUS
IOVIA",5796,5992
20096,20096,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5833,3,SYRIA COELE,5796,5992
20198,20198,Emesa,NA,NA,NA,(H)Emesa,http://pleiades.stoa.org/places/668261,668261,34.723414,36.714401,18,5833,1,SYRIA COELE,5796,5992
20229,20229,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5833,1,PALAESTINA,5796,5992
20296,20296,Nicomedia,NA,NA,NA,Nicomedia,http://pleiades.stoa.org/places/511337,511337,40.76445,29.923486,30,5833,1,BITHYNIA,5796,5992
20428,20428,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5834,1,"AEGYPTUS
IOVIA",5796,5992
20448,20448,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5834,1,SYRIA COELE,5796,5992
20521,20521,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5834,1,EUROPA,5796,5992
20581,20581,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5834,1,PALAESTINA,5796,5992
20686,20686,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5834,1,TUSCIA ET UMBRIA,5796,5992
20688,20688,Salamis/Constantia (Cyprus),was Salamis on Cyprus and Constantia (Cyprus),NA,another option: https://vici.org/vici/41727/,Roman theater at Salamis/Konstantia,http://pleiades.stoa.org/places/192519947,192519947,35.1847443,33.9025028,3,5834,1,CYPRUS,5796,5992
20873,20873,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5835,2,EUROPA,5796,5992
20998,20998,Neocaesarea (Pontos),NA,NA,NA,Athis/Neocaesarea,http://pleiades.stoa.org/places/668201,668201,35.976326,38.198554,4,5835,1,OSRHOENE,5796,5992
21132,21132,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5836,1,"AEGYPTUS
IOVIA",5796,5992
21152,21152,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5836,1,SYRIA COELE,5796,5992
21577,21577,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5837,1,EUROPA,5796,5992
21603,21603,Dyrrachium,NA,NA,NA,Dyrr(h)achium/Epidamnos,http://pleiades.stoa.org/places/481818,481818,41.31497,19.44594,4,5837,1,"EPIRUS
NOVA",5796,5992
21704,21704,Nicomedia,NA,NA,NA,Nicomedia,http://pleiades.stoa.org/places/511337,511337,40.76445,29.923486,30,5837,1,BITHYNIA,5796,5992
21742,21742,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5837,1,TUSCIA ET UMBRIA,5796,5992
21853,21853,Antarados,NA,NA,NA,Antarados/Constantia,http://pleiades.stoa.org/places/668190,668190,34.884894,35.88929,1,5838,1,PHOENICE,5796,5992
21928,21928,Constantia (Phoenecia),NA,NA,NA,Antarados/Constantia,http://pleiades.stoa.org/places/668190,668190,34.884894,35.88929,1,5838,1,PHOENICE,5796,5992
21929,21929,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5838,1,EUROPA,5796,5992
22056,22056,Nicomedia,NA,NA,NA,Nicomedia,http://pleiades.stoa.org/places/511337,511337,40.76445,29.923486,30,5838,1,BITHYNIA,5796,5992
22059,22059,Nisibis,NA,NA,NA,Nisibis/Antiochia,http://pleiades.stoa.org/places/874623,874623,37.068635,41.214619,26,5838,1,NA,NA,NA
22094,22094,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5838,2,TUSCIA ET UMBRIA,5796,5992
22188,22188,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5839,1,"AEGYPTUS
IOVIA",5796,5992
22208,22208,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5839,2,SYRIA COELE,5796,5992
22245,22245,Berytos,NA,NA,NA,Berytus/Laodikeia en te Phoinike/Col. Iulia Augusta Felix,http://pleiades.stoa.org/places/678060,678060,33.897902,35.501176,2,5839,1,PHOENICE,5796,5992
22281,22281,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5839,1,EUROPA,5796,5992
22341,22341,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5839,1,PALAESTINA,5796,5992
22446,22446,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5839,2,TUSCIA ET UMBRIA,5796,5992
23115,23115,Nisibis,NA,NA,NA,Nisibis/Antiochia,http://pleiades.stoa.org/places/874623,874623,37.068635,41.214619,26,5841,6,NA,NA,NA
23264,23264,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5842,1,SYRIA COELE,5796,5992
23707,23707,Diocaesarea,NA,NA,NA,Olba,http://pleiades.stoa.org/places/648623,648623,36.581229,33.925266,1,5843,1,ISAURIA,5796,5992
23804,23804,Milan,NA,NA,NA,Mediolan(i)um,http://pleiades.stoa.org/places/383706,383706,45.4637,9.1881,4,5843,1,"AEMILIA ET
LIGURIA",5796,5992
23815,23815,Nicaea,NA,NA,NA,Helikore/Nicaea,http://dare.ht.lu.se/places/21212,21212,40.426679,29.715443,28,5843,1,BITHYNIA,5796,5992
23854,23854,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5843,2,TUSCIA ET UMBRIA,5796,5992
24206,24206,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5844,1,TUSCIA ET UMBRIA,5796,5992
24403,24403,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5845,1,BITHYNIA,5796,5992
24558,24558,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5845,1,TUSCIA ET UMBRIA,5796,5992
24691,24691,Athens,NA,NA,NA,Athens,http://sws.geonames.org/264371,264371,37.97945,23.71622,2,5846,1,ACHAIA,5796,5992
24755,24755,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5846,1,BITHYNIA,5796,5992
25004,25004,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5847,1,"AEGYPTUS
IOVIA",5796,5992
25024,25024,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5847,1,SYRIA COELE,5796,5992
25079,25079,Caesarea (Palestine),NA,NA,NA,Qesarya,http://sws.geonames.org/7117228,7117228,32.51888,34.90459,11,5847,1,PALAESTINA,5796,5992
25097,25097,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5847,1,EUROPA,5796,5992
25107,25107,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5847,1,BITHYNIA,5796,5992
25157,25157,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5847,3,PALAESTINA,5796,5992
25262,25262,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5847,1,TUSCIA ET UMBRIA,5796,5992
25297,25297,Skythopolis,NA,NA,NA,Bet She’an,http://sws.geonames.org/295435,295435,32.49728,35.49632,3,5847,1,PALAESTINA,5796,5992
25376,25376,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5848,1,SYRIA COELE,5796,5992
25459,25459,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5848,1,BITHYNIA,5796,5992
25708,25708,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5849,1,"AEGYPTUS
IOVIA",5796,5992
25722,25722,Ancyra,NA,NA,NA,Ancyra,http://pleiades.stoa.org/places/619103,619103,39.944387,32.858128,4,5849,1,GALATIA,5796,5992
25728,25728,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5849,4,SYRIA COELE,5796,5992
25801,25801,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5849,5,EUROPA,5796,5992
25803,25803,Cordova,NA,NA,NA,Córdoba,http://sws.geonames.org/2519240,2519240,37.89155,-4.77275,2,5849,1,BAETICA,5796,5992
25811,25811,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5849,1,BITHYNIA,5796,5992
25883,25883,Koukousos,NA,NA,NA,Kokousos,http://pleiades.stoa.org/places/629013,629013,38.031581,36.4983445,3,5849,1,CAPPADOCIA,5796,5992
25896,25896,Lugdunum,NA,NA,NA,Col. Lugdunum,http://pleiades.stoa.org/places/167717,167717,45.759683,4.819827,1,5849,1,LUGDUNENSIS I,5796,5992
25949,25949,Philippoupolis,NA,NA,"JT: Mango p. 160 n. 6: """"Philoppoupolis is Plovdiv""""",Philippopolis/Trimontium,https://pleiades.stoa.org/places/216927,216927,42.145589,24.749474,5,5849,1,THRACIA,5796,5992
25966,25966,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5849,10,TUSCIA ET UMBRIA,5796,5992
25985,25985,Serdica,NA,NA,NA,Serdica,http://pleiades.stoa.org/places/207439,207439,42.6976489,23.3221545,6,5849,4,"DACIA
MEDITERRANEA",5796,5992
26022,26022,Thessalonica,NA,NA,NA,Thessalonica,http://pleiades.stoa.org/places/491741,491741,40.630282,22.949569,18,5849,2,MACEDONIA,5796,5992
26060,26060,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5850,1,"AEGYPTUS
IOVIA",5796,5992
26080,26080,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5850,1,SYRIA COELE,5796,5992
26153,26153,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5850,1,EUROPA,5796,5992
26163,26163,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5850,1,BITHYNIA,5796,5992
26213,26213,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5850,1,PALAESTINA,5796,5992
26280,26280,Nicomedia,NA,NA,NA,Nicomedia,http://pleiades.stoa.org/places/511337,511337,40.76445,29.923486,30,5850,1,BITHYNIA,5796,5992
26318,26318,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5850,1,TUSCIA ET UMBRIA,5796,5992
26432,26432,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5851,1,SYRIA COELE,5796,5992
26515,26515,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5851,1,BITHYNIA,5796,5992
26784,26784,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5852,2,SYRIA COELE,5796,5992
26816,26816,Bedzabde,NA,NA,NA,Bezabde/Zabdaion Chorion,http://pleiades.stoa.org/places/874402,874402,37.403205,42.046205,1,5852,1,NA,NA,NA
26857,26857,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5852,2,EUROPA,5796,5992
26867,26867,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5852,1,BITHYNIA,5796,5992
26957,26957,Mampsoukrenai,NA,NA,NA,Ma(m)psoukrenai,http://pleiades.stoa.org/places/648704,648704,37.0733365,34.8858995,1,5852,1,CILICIA,5796,5992
27069,27069,Tarsos/Tarsus,NA,NA,NA,Tarsos,http://pleiades.stoa.org/places/511429,511429,40.745838,30.479425,10,5852,1,BITHYNIA,5796,5992
27116,27116,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5853,4,"AEGYPTUS
IOVIA",5796,5992
27136,27136,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5853,1,SYRIA COELE,5796,5992
27150,27150,Arethousa,NA,NA,NA,Arethousa,http://pleiades.stoa.org/places/501357,501357,40.656274,23.623352,1,5853,1,MACEDONIA,5796,5992
27152,27152,Askalon,NA,NA,NA,Ashqelon/Ascalon,http://pleiades.stoa.org/places/687839,687839,31.66426,34.54732,1,5853,1,PALAESTINA,5796,5992
27189,27189,Caesarea (Cappadocia),NA,NA,NA,Kayseri,http://sws.geonames.org/308464,308464,38.73222,35.48528,15,5853,3,CAPPADOCIA,5796,5992
27196,27196,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5853,1,BITHYNIA,5796,5992
27209,27209,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5853,1,EUROPA,5796,5992
27219,27219,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5853,1,BITHYNIA,5796,5992
27238,27238,Emesa,NA,NA,NA,(H)Emesa,http://pleiades.stoa.org/places/668261,668261,34.723414,36.714401,18,5853,1,SYRIA COELE,5796,5992
27248,27248,Gaza,NA,NA,NA,Gaza,http://sws.geonames.org/281133,281133,31.5,34.46667,4,5853,1,PALAESTINA,5796,5992
27269,27269,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5853,1,PALAESTINA,5796,5992
27315,27315,Mazaka (Caesarea),NA,NA,NA,Mazaka/Eusebeia/Caesarea,http://pleiades.stoa.org/places/629035,629035,38.733252,35.483548,1,5853,1,CAPPADOCIA,5796,5992
27335,27335,Nicaea,NA,NA,NA,Helikore/Nicaea,http://dare.ht.lu.se/places/21212,21212,40.426679,29.715443,28,5853,1,BITHYNIA,5796,5992
27374,27374,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5853,1,TUSCIA ET UMBRIA,5796,5992
27409,27409,Skythopolis,NA,NA,NA,Bet She’an,http://sws.geonames.org/295435,295435,32.49728,35.49632,3,5853,1,PALAESTINA,5796,5992
27468,27468,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5854,1,"AEGYPTUS
IOVIA",5796,5992
27488,27488,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5854,1,SYRIA COELE,5796,5992
27535,27535,Bostra,NA,NA,NA,Bostra/Col. Nova Traiana Alexandriana,http://pleiades.stoa.org/places/678073,678073,32.516667,36.483333,2,5854,1,ARABIA,5796,5992
27544,27544,Caesarea Phillipi / Paneas,NA,NA,NA,Paneas/Caesarea Philippi,http://pleiades.stoa.org/places/678324,678324,33.247952,35.693185,2,5854,2,PHOENICE,5796,5992
27571,27571,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5854,1,BITHYNIA,5796,5992
27591,27591,Emmaus (Nikopolis),NA,NA,NA,Emmaus/Nicopolis,http://pleiades.stoa.org/places/687891,687891,31.83933,34.989663,3,5854,2,PALAESTINA,5796,5992
27612,27612,Hermoupolis,NA,NA,NA,Hermopolis Mikra,http://pleiades.stoa.org/places/727123,727123,31.01705,30.44872,1,5854,1,"AEGYPTUS
IOVIA",5796,5992
27693,27693,Odessos/Odyssopolis/Odyssos,NA,NA,"JT: p. 267 note 19 says this is ""modern Varna""; however, p. 326 says ""Aphrodision"" is ""modern Varna"" and p. 499 says Varna is ""near Odyssos""; nevertheless followed Pleiades in making Odessus same as Varna",Odessus,https://pleiades.stoa.org/places/216904,216904,43.2061605,27.9134725,6,5854,1,"MOESIA
INFERIOR",5796,5992
27797,27797,Tyre,NA,NA,NA,Tyre,http://sws.geonames.org/267008,267008,33.27333,35.19389,11,5854,1,PHOENICE,5796,5992
27820,27820,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5855,3,"AEGYPTUS
IOVIA",5796,5992
27840,27840,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5855,8,SYRIA COELE,5796,5992
27895,27895,Caesarea (Palestine),NA,NA,NA,Qesarya,http://sws.geonames.org/7117228,7117228,32.51888,34.90459,11,5855,1,PALAESTINA,5796,5992
27913,27913,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5855,1,EUROPA,5796,5992
27923,27923,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5855,1,BITHYNIA,5796,5992
27934,27934,Dorostolon,NA,NA,JT: Durostorum in Lower Moesia on S. bank of Danube (modern Silistra in Bulgaria),Durostorum,https://pleiades.stoa.org/places/216800,216800,44.119108,27.260103,3,5855,1,"MOESIA
INFERIOR",5796,5992
27973,27973,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5855,2,PALAESTINA,5796,5992
27979,27979,Karrhai,NA,NA,NA,Carrhae,http://pleiades.stoa.org/places/658427,658427,36.86626,39.03155,2,5855,1,OSRHOENE,5796,5992
28078,28078,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5855,1,TUSCIA ET UMBRIA,5796,5992
28172,28172,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5856,1,"AEGYPTUS
IOVIA",5796,5992
28186,28186,Ancyra,NA,NA,NA,Ancyra,http://pleiades.stoa.org/places/619103,619103,39.944387,32.858128,4,5856,1,GALATIA,5796,5992
28192,28192,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5856,4,SYRIA COELE,5796,5992
28247,28247,Caesarea (Palestine),NA,NA,NA,Qesarya,http://sws.geonames.org/7117228,7117228,32.51888,34.90459,11,5856,1,PALAESTINA,5796,5992
28265,28265,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5856,3,EUROPA,5796,5992
28272,28272,Dadasthana,NA,NA,NA,Dadastana,http://pleiades.stoa.org/places/844901,844901,40.195974,31.109549,1,5856,1,BITHYNIA,5796,5992
28275,28275,Damatrys,NA,NA,"footnote 11 p 531 """"probably corresponding to modern samandra"""" -NK",Samandira,https://www.geonames.org/740286/samandira.html,740286,40.999,29.22565,35,5856,1,BITHYNIA,5796,5992
